Date,Open,High,Low,Close,Volume
2023-06-01,341.66950478011034,347.2013556198988,340.618146366898,345.8749084472656,50488600
2023-06-02,347.6336501039752,349.62826827724246,345.8748693896707,348.4688415527344,53372100
2023-06-05,348.2526374452782,351.26913765612096,347.6827594506156,348.7144470214844,47266200
2023-06-06,348.1053715817715,349.6185398346118,346.7788942815536,348.6556091308594,41390400
2023-06-07,348.9405001234873,350.8958071324031,342.1116185813994,342.740478515625,69225900
2023-06-08,343.03523458791426,347.4568047564389,342.809262414588,346.9949951171875,47153900
2023-06-09,348.44918068622377,351.4263698061211,346.87706098911235,348.3214416503906,53196900
2023-06-12,349.98204800024035,354.305355405067,349.00931208022024,354.20709228515625,44606500
2023-06-13,356.9582479049561,357.76393338304973,353.75505666181834,356.92877197265625,57097800
2023-06-14,356.93859927498477,359.8077201335218,354.1382955769709,359.52276611328125,69525600
2023-06-15,358.2552123333636,365.29042457474895,357.636217766432,363.8067626953125,71138800
2023-06-16,366.22391921096187,366.35165825781803,361.07525599467357,361.51739501953125,80932000
2023-06-20,360.0651728884419,362.397056132463,358.03830213467023,360.9998779296875,49204700
2023-06-21,359.8585372284782,360.2914640047926,355.1554054556322,356.0802917480469,53378300
2023-06-22,354.83069680412274,360.43901681980367,354.4272864301973,360.2816162109375,47603000
2023-06-23,356.38522040066624,359.01229681038444,355.0175888816136,356.7099304199219,48922900
2023-06-26,356.1786373877198,358.97296342588555,351.83955148925304,351.9281005859375,52685500
2023-06-27,353.4728819606406,358.70733796883354,352.74479154792726,357.9792175292969,49428100
2023-06-28,356.15899579339106,360.62596625050804,356.0802654616045,358.6778259277344,46498000
2023-06-29,358.38264216689817,359.0222135298197,356.3164363159426,357.9595642089844,46151000
2023-06-30,361.63938600193586,364.53211002061613,361.3245547688206,363.4793395996094,58712500
2023-07-03,364.1189552940856,364.9651113228956,363.0366382586542,364.3354187011719,19432900
2023-07-05,362.7708610147314,366.0276297278646,362.73149585658456,364.325439453125,34460900
2023-07-06,360.61610687732315,361.9935872602602,358.6580879500002,361.5508117675781,49374700
2023-07-07,361.3245334383602,364.52226973044776,360.1241512291807,360.3504333496094,47133700
2023-07-10,360.0749138291404,361.14738171252714,357.56593291248936,360.4684753417969,48498800
2023-07-11,360.89160733391975,362.7020144344407,358.75649019433894,362.2494201660156,38214100
2023-07-12,366.3523845998162,368.17264069428137,364.3451814994598,366.8246765136719,61975400
2023-07-13,370.002732023854,373.8793753287955,369.4222234106645,373.0528869628906,46960000
2023-07-14,373.48583975813085,376.70324433821355,372.09851025291334,372.9742126464844,55148500
2023-07-17,373.6924045131907,377.3329166322363,373.21029383715927,376.45721435546875,40868900
2023-07-18,375.8176227910227,380.9044962847805,373.8891503179448,379.5368347167969,55262000
2023-07-19,380.59953211345845,381.74088168868525,378.12003716399835,379.4483337402344,54093000
2023-07-20,376.45722647364715,377.923286171888,369.6780403163192,370.7013244628906,71941700
2023-07-21,373.08237777764356,373.8104982140494,369.15655080179084,369.5894775390625,60499600
2023-07-24,370.56358341647297,371.508137285771,368.32024921012385,370.17987060546875,40380100
2023-07-25,370.8883145604773,374.35169896231974,370.8686169614239,372.6888732910156,38894400
2023-07-26,371.6458619601726,373.14140793425514,369.14669945351966,371.4490661621094,47075700
2023-07-27,376.9098576612278,378.52346920353193,369.2746366303733,370.5635681152344,63940200
2023-07-28,374.6173045040131,378.33651706389406,374.1056774417926,377.3132629394531,56902900
2023-07-31,377.61822593609173,378.6906938853008,376.1915315849783,377.5099792480469,44019900
2023-08-01,376.1620769587029,377.39197572985995,374.5681329555754,376.6343688964844,41060600
2023-08-02,373.16109557263337,373.16109557263337,367.12966784749693,368.3694152832031,72687100
2023-08-03,365.958857503539,369.90438254191486,365.79157805156945,367.77911376953125,47666400
2023-08-04,369.7075205928436,372.0197359751691,365.55538170207865,366.05718994140625,61702800
2023-08-07,367.8675933356882,369.25492255094605,365.5357104091049,369.1565246582031,37230400
2023-08-08,366.64757532989904,366.6672428994244,362.8889976997199,366.0178527832031,44726500
2023-08-09,366.3032224805515,366.4606531278805,361.2360455036282,361.99365234375,51150900
2023-08-10,365.0044211596802,368.33989085090377,361.13762681764416,362.6626892089844,72035300
2023-08-11,360.1044536348334,362.08214015021474,358.8253711287267,360.3504333496094,48707200
2023-08-14,359.5535144676342,364.5124746558894,358.83527281179767,364.3944091796875,42130800
2023-08-15,363.42028192294197,364.21728388168873,359.8585001971934,360.527587890625,45539900
2023-08-16,359.98636681451353,361.5212777414886,356.6115325344863,356.7099304199219,53190500
2023-08-17,358.1071176846967,358.4514953081847,352.4004000236627,352.8136291503906,62604300
2023-08-18,349.54706796393924,353.6303257433368,349.0058945064905,352.37091064453125,61191400
2023-08-21,353.83698416484816,358.7270633237007,353.37454098386434,358.04815673828125,50696500
2023-08-22,360.6554747243955,360.6653235223592,356.84771323850873,357.5364685058594,44530200
2023-08-23,358.71719481869087,364.26651268565723,358.5007314261463,363.1743469238281,51770600
2023-08-24,366.64752965497684,366.7458975171732,355.20454878191777,355.4111633300781,66842500
2023-08-25,356.24751390715073,359.8584793596251,352.813616618734,358.1661376953125,69960500
2023-08-28,361.0884037220295,361.7968265629238,358.392475423515,360.86212158203125,40910000
2023-08-29,360.665379833035,369.09757365491316,360.3406997445947,368.74334716796875,58492400
2023-08-30,368.8515423053,371.38022122369233,367.8479257549835,370.7996826171875,41731500
2023-08-31,370.87845704471937,373.61375086117255,370.8095755033072,371.91156005859375,35730700
2023-09-01,374.2827233761561,374.7058012739097,370.0321867508755,371.5179138183594,39801200
2023-09-05,370.7110913465371,373.21025361310325,369.78620523277215,371.9902038574219,32344200
2023-09-06,371.2129381611802,371.5573157971025,366.70660260739953,368.7137756347656,42998700
2023-09-07,364.25658739214424,366.8541475571886,363.2136358180395,366.07684326171875,52060700
2023-09-08,366.0277204788888,368.82204686376593,365.6243100816136,366.5885314941406,35800100
2023-09-11,369.61896663053767,371.4195249524105,367.65112888881737,370.90789794921875,39936600
2023-09-12,369.2352044346768,370.8882108711506,366.5097601154198,366.79510498046875,41391000
2023-09-13,367.03121329597195,369.79602260531544,365.89971272901795,368.1922302246094,46300700
2023-09-14,369.94367941722965,372.18701344044155,367.8774736268473,371.2030944824219,48039400
2023-09-15,369.86497753312017,370.26838790740453,363.9122498464243,364.84698486328125,69811200
2023-09-18,363.9069691189676,366.3407681012067,363.6212111624308,365.2273254394531,36903500
2023-09-19,363.9069563270103,365.24700863969736,361.4238722283556,364.4488830566406,37621700
2023-09-20,365.51304400225433,365.86775309327976,359.1181466774896,359.1969909667969,45514200
2023-09-21,355.5118408271102,356.30013348758865,352.44743768219166,352.61492919921875,69734800
2023-09-22,354.35897605910213,356.49715394100406,352.34886753279636,352.6641845703125,51589700
2023-09-25,351.698551280886,354.4279712684221,350.7132080525282,354.3392639160156,39168000
2023-09-26,351.75768571572956,352.29964255853133,348.03308934331926,349.0184326171875,53657700
2023-09-27,350.171286287333,351.74784148919474,346.21018720799054,349.8362731933594,56066000
2023-09-28,348.91983313948447,354.8910400317703,348.0625894477545,352.7626953125,56453300
2023-09-29,356.24104341766446,357.6303811505316,351.78727222768936,353.0189514160156,64829600
2023-10-02,353.28492294241755,357.36422773350404,352.6740150326164,355.9650573730469,51625100
2023-10-03,353.52142785074375,355.7187539856784,348.1020403157793,349.718017578125,60478500
2023-10-04,350.5555569297421,355.3246146472607,350.0924443998235,354.47723388671875,54786700
2023-10-05,354.4673681510727,354.87136248860946,349.93481329542783,353.4327697753906,45897400
2023-10-06,350.4373310951315,360.54696275822704,349.64906850019884,359.3547058105469,75049100
2023-10-09,356.9898065431507,361.7293046269779,355.492095800062,361.1873779296875,45304800
2023-10-10,361.52245052391424,365.8382589863909,361.0199458890347,363.18768310546875,46968800
2023-10-11,364.51790605468614,365.9663619214004,362.7935552643259,365.7791442871094,38215100
2023-10-12,366.2816620389047,368.2621815500544,362.1136492104433,364.5080261230469,49587900
2023-10-13,365.13865214466296,365.72000104859404,358.5269773449452,359.9261779785156,52469900
2023-10-16,361.2465806062894,365.05002164165177,361.09878511521293,363.9956970214844,44201100
2023-10-17,360.4483905820312,364.498166736826,358.32990873374644,362.8033752441406,50999100
2023-10-18,360.31049708114347,362.5176564466025,356.7139699865063,358.044189453125,54280500
2023-10-19,359.46308875026443,360.655345729828,353.8959050901614,354.69403076171875,72274200
2023-10-20,354.19143261499835,354.76294846899185,349.17603969846044,349.4026794433594,72559700
2023-10-23,348.08235051550486,353.99440975051044,345.9737016212811,350.45703125,60665200
2023-10-24,352.27008172327623,354.6348995548222,350.5752900977818,353.8663330078125,47082100
2023-10-25,351.47196873068145,351.6493233086152,344.62382073653515,345.2051696777344,71190500
2023-10-26,344.0030433163217,344.93913146646247,337.33228009309397,338.6230773925781,78621400
2023-10-27,341.3524198475242,343.72710044474474,339.0368574336132,340.24884033203125,63476700
2023-10-30,342.7319027380687,345.402204388319,341.3721544179558,344.08184814453125,55298500
2023-10-31,344.111469531987,346.10185227707217,341.5397077475539,345.7274169921875,47671900
2023-11-01,346.5648998076941,352.28974120081546,346.4663594769629,351.72808837890625,58992700
2023-11-02,356.24098262937144,358.3496014034231,355.0191366352463,358.1131286621094,58162400
2023-11-03,359.4038885077177,363.6112926349251,359.1772487739663,362.32049560546875,53280500
2023-11-06,363.08910516190724,364.3602063061445,361.5322761410514,363.7985534667969,38848700
2023-11-07,364.8429895831266,368.10447293479405,363.6408697628244,367.2373962402344,50777400
2023-11-08,367.611839886679,368.3114552322413,365.1879039548286,367.4739074707031,35663400
2023-11-09,368.16370964422845,369.30668148673874,364.15335492841075,364.6460266113281,53859400
2023-11-10,366.3703426610041,372.991850652543,365.8382488743715,372.84405517578125,58309800
2023-11-13,371.2675385887695,372.73569059464137,369.74023831574317,371.6813659667969,40733500
2023-11-14,378.085999934342,380.5986429310435,377.5637692838589,379.6822509765625,67792600
2023-11-15,381.57410106413454,382.0667725955279,378.60820882265585,379.9679870605469,54141400
2023-11-16,379.1994967525258,380.5297161682242,377.9382585819302,380.2932434082031,45343500
2023-11-17,379.56407573006413,381.3968298638466,378.65757675359185,380.3819274902344,46571900
2023-11-20,380.39176852820106,385.6732242470782,380.39176852820106,385.0130310058594,44429600
2023-11-21,383.30836938457026,383.5251460922471,381.03222898910747,382.7762756347656,43337000
2023-11-22,384.8455522998127,387.30891062919636,383.3379782050416,384.343017578125,44121000
2023-11-24,383.93895779702086,384.53016970941434,382.8058191726008,383.801025390625,15718800
2023-11-27,383.3083449069727,385.4169635921862,382.589033588732,383.46600341796875,34139700
2023-11-28,382.71715962576826,385.05241822113135,382.362420433784,384.4710693359375,35491100
2023-11-29,386.93444253594504,388.36320227393117,383.7517730189987,384.0966491699219,38811700
2023-11-30,384.3626910552762,384.82580359682476,380.16514915622366,383.1310119628906,52834400
2023-12-01,382.0667970763418,384.81591281734484,380.41142784166107,384.2247009277344,40490100
2023-12-04,380.4311361273443,380.9336707602358,377.0514163134852,380.65777587890625,51186900
2023-12-05,378.75615766250525,382.80590453543255,378.5787730000309,381.6136474609375,42933000
2023-12-06,384.5498955042343,384.64843584230624,379.061556510073,379.4064025878906,41994100
2023-12-07,382.3821847930193,385.5352653367791,381.28843808447164,384.70758056640625,49593500
2023-12-08,382.9733568864543,386.8654445057405,382.786139271799,386.42205810546875,46687500
2023-12-11,385.99839527383705,389.9890538935134,385.79148158950045,389.7229919433594,41198000
2023-12-12,389.76237955300553,392.9450491247109,388.629240812153,392.8268127441406,39221200
2023-12-13,393.7628698170913,398.4333872596561,392.99430327502,397.8224792480469,55408100
2023-12-14,399.04432278440584,400.3449530293757,394.47231564117436,397.4776306152344,55447800
2023-12-15,398.25601558992724,400.58144122653687,397.6549706592437,399.3990173339844,62896600
2023-12-18,399.7919595715153,402.8131297549099,399.4661600981629,401.9146728515625,46610000
2023-12-19,402.3689135561145,404.0868258236816,402.18132197168427,403.9683532714844,35711900
2023-12-20,403.1686352259005,405.26173067173573,397.78777579004617,397.9654846191406,54042400
2023-12-21,401.89499509252914,402.9613083279881,399.33786206115974,402.5959777832031,45568900
2023-12-22,403.8103398826286,404.76803309196526,401.3223261415251,403.1982116699219,34314000
2023-12-26,404.0571815388857,406.33786841215897,403.95844437499267,405.66650390625,22722500
2023-12-27,405.94901477517436,406.77878889770113,405.08957679300846,406.4923095703125,31980500
2023-12-28,407.6480920977712,407.8950497629961,405.93913420178313,406.29473876953125,27029200
2023-12-29,406.2750604042343,406.6306951771766,402.62007429411545,404.5364685058594,42662100
2024-01-02,400.90118445234873,401.1481421130462,395.369326823485,397.69073486328125,58026900
2024-01-03,395.06310955186376,396.12009559564825,393.04795670596747,393.4825744628906,47002800
2024-01-04,391.61560657896115,394.72726726631595,391.2402260881703,391.4575500488281,39432800
2024-01-05,391.6254768256185,394.6976157049845,390.52896911808637,391.92181396484375,44922800
2024-01-08,393.14671066359654,400.30848287458235,392.99854209536767,400.02203369140625,42473800
2024-01-09,397.01899006841586,401.7408190116938,396.82141189491097,400.812255859375,39132900
2024-01-10,401.12841775635377,404.5364155681049,400.2393761596448,403.5288391113281,33962800
2024-01-11,404.80317822236947,406.196023220601,399.32069938087903,404.3685302734375,54536200
2024-01-12,405.4056713013919,406.24533333874797,403.1830524563775,404.5758972167969,39595000
2024-01-16,403.3412016488288,406.1170038547271,401.8792011755404,404.5364685058594,43903000
2024-01-17,401.22719441535935,402.62989707760573,398.0167447545256,402.2545166015625,54386000
2024-01-18,405.5242294407698,408.54698883190395,404.1807942207987,407.96417236328125,59562500
2024-01-19,410.16707226895505,416.2125914446626,409.58425576240296,416.0545349121094,70325100
2024-01-22,418.2574182853022,419.5613621004465,415.99527744411733,416.5978698730469,44880600
2024-01-23,417.2892673649532,418.54383150320854,415.4519169444807,418.3265075683594,33003800
2024-01-24,422.23831111446253,424.6189864613101,420.15397288705765,420.64788818359375,46948000
2024-01-25,423.1471402830395,423.81888806396256,418.820467179713,421.16162109375,44367200
2024-01-26,419.27483445736374,421.02328381753233,418.0005245054045,418.6524963378906,37137000
2024-01-29,419.10693966612337,423.13730599084306,418.45496775635394,422.9397277832031,38694700
2024-01-30,421.90247237056735,422.47540087743624,419.2155718239364,420.1243591308594,36739000
2024-01-31,415.72853974147705,417.7239468242111,411.7179496692199,411.895751953125,64010600
2024-02-01,413.6936393802105,417.23994807927374,412.72555441329524,416.74603271484375,51008600
2024-02-02,418.64262610680913,425.0042580366374,417.6449376290023,423.78924560546875,59602400
2024-02-05,423.84856476903775,424.38197169096117,419.82808621420355,423.2361145019531,39889200
2024-02-06,424.38194285431695,424.98453527196295,420.04538165211596,422.38653564453125,35846100
2024-02-07,425.1722119616388,427.56274535553325,423.8682682124962,426.73297119140625,37712700
2024-02-08,426.85147614203305,428.28384260422365,426.16990074649345,427.5232238769531,29889900
2024-02-09,428.65924534950017,432.52166690474706,427.86899286829663,431.73138427734375,36943900
2024-02-12,431.62271030244636,433.7959497087528,429.3605697585453,430.04217529296875,33203300
2024-02-13,422.08027429051936,426.0217088939476,420.15399248569577,423.3348083496094,64491700
2024-02-14,426.0118887813397,428.3727885417839,423.6608468287441,427.9480285644531,45092700
2024-02-15,428.63947359393467,429.68657163381835,426.0809657732135,429.2222900390625,38796100
2024-02-16,429.59769698417165,429.6964559347723,424.6190219381849,425.33026123046875,53716500
2024-02-20,423.3348244505183,424.8462041800542,418.34629159155463,422.11981201171875,53999500
2024-02-21,419.3835049137998,420.51953431757676,416.49905619784107,420.43060302734375,49779000
2024-02-22,429.20250225212544,433.7761626949603,428.43199559983816,432.73895263671875,53887800
2024-02-23,434.29969900639867,435.2282621430654,430.4866875208409,431.4646301269531,39853900
2024-02-26,432.27469754338847,433.26252819127274,431.0497670405967,431.2374572753906,33043200
2024-02-27,432.34387462219166,432.6599575342669,429.7359871107177,432.27471923828125,33713200
2024-02-28,430.1311095062372,431.3560400595294,429.0148560047162,429.9730529785156,32938800
2024-02-29,432.8970045993775,434.73435500237224,429.7260467420334,433.6576232910156,42495200
2024-03-01,434.54669033889377,441.1453917460865,434.48742291248533,440.18719482421875,43853000
2024-03-04,440.18719371913676,440.6119838022622,438.36958897271137,438.6165466308594,34325700
2024-03-05,435.5740673406185,435.5839552943135,428.37277316164136,430.7435607910156,57917100
2024-03-06,434.9616055413098,436.61126586958386,431.5733535962779,433.4502258300781,46234500
2024-03-07,437.0360491430509,441.2837088767111,435.4950055955854,440.0291748046875,44526700
2024-03-08,440.38480818808466,443.1803859905229,433.00571154880004,433.67742919921875,72096000
2024-03-11,432.18582612227107,433.32182541621614,430.14100930544924,432.0672912597656,45860000
2024-03-12,434.3787885378619,438.6165603792511,431.14856297446795,438.2609558105469,55300900
2024-03-13,437.2632743369456,437.2830502454642,433.7762330042358,434.8924865722656,37928700
2024-03-14,436.12719461922177,436.65074361303004,431.07939490025854,433.7959289550781,52195200
2024-03-15,430.7633870898168,433.5293012899479,427.4738936218068,428.6395568847656,73069800
2024-03-18,433.96399055564586,436.24889410361027,432.490156226249,432.7275695800781,47323800
2024-03-19,430.71965347253405,434.2113053461235,428.6226579939233,433.8057556152344,43004100
2024-03-20,435.0025424073473,439.2854910924931,433.3012260536559,438.9491882324219,43653500
2024-03-21,444.00377042804644,444.4587649437248,440.82864947457784,441.0264587402344,39345700
2024-03-22,440.5121350002659,442.6288723201985,439.66146154914395,441.53094482421875,28253900
2024-03-25,438.7316504748345,441.4122331500876,437.73264275386543,439.92852783203125,27789200
2024-03-26,441.4517895723345,442.371709837362,438.2766685525834,438.5041809082031,34142000
2024-03-27,441.59029838868184,441.6892181200022,437.1292811248904,439.9977722167969,41359200
2024-03-28,439.94826998598796,440.79894334096645,438.83054055878017,439.1866455078125,36839600
2024-04-01,440.13622694821476,442.6684148785135,438.2073980092949,440.116455078125,38729000
2024-04-02,435.2993055474477,436.63464625203727,433.27158720103864,436.318115234375,44259700
2024-04-03,434.191550298933,439.17680901553166,434.18167945588436,437.2974548339844,39949800
2024-04-04,441.48141305916283,442.0947032292261,430.3832969960165,430.6108093261719,57267700
2024-04-05,432.03520215289296,438.35580126025417,431.22410267243185,435.68511962890625,54744600
2024-04-08,436.6149191708532,437.6930747609312,434.42893509137633,435.813720703125,28144900
2024-04-09,438.14810658184047,438.4250637277695,432.68808133949716,437.4260559082031,39443600
2024-04-10,432.252858364519,434.46851553046224,431.5406785345994,433.60797119140625,61502200
2024-04-11,435.4774158620286,441.4814538292868,433.20238290855747,440.5318908691406,45474600
2024-04-12,436.3082769159413,437.43587724458433,432.1341181408084,433.5090026855469,53665000
2024-04-15,437.2578244611151,437.34684315344833,425.53654699359805,426.3773193359375,63453600
2024-04-16,426.2190611910081,429.0480082692235,425.03211508664594,426.4169006347656,47619000
2024-04-17,428.3951937854625,428.4149656563119,420.2842591999878,421.21405029296875,56880500
2024-04-18,421.8570144092069,423.5880040974066,418.23676949612997,418.81048583984375,46549400
2024-04-19,417.63337275699286,418.1576140935352,408.58277638390166,410.1455993652344,75231000
2024-04-22,412.77671832487005,416.6046733073807,409.44333179355846,414.27032470703125,47807700
2024-04-23,416.19914658596974,421.64930087931447,414.3197924046294,420.45245361328125,44384700
2024-04-24,423.5484443591903,425.06182265057004,419.59189664985104,421.8768005371094,48440300
2024-04-25,414.68574734246255,420.6997166428322,413.59772089332074,419.83917236328125,57392200
2024-04-26,422.97467541823426,427.851112618701,422.2822977668712,426.3179626464844,41874900
2024-04-29,428.42485755345405,429.04801861164475,425.30908244856215,428.0489807128906,30022200
2024-04-30,426.4663662313873,427.86105287563,419.89851294550385,419.9776306152344,43665900
2024-05-01,418.55321572412726,425.46730223224165,416.0902748408662,416.94091796875,52251700
2024-05-02,420.67994802753935,423.16269152168155,416.06069520759723,422.2625732421875,36559000
2024-05-03,429.7206178316715,431.73846546858186,427.92038151036974,430.74932861328125,48515300
2024-05-06,432.5495633066614,435.55654799740194,431.7780377160311,435.467529296875,30227200
2024-05-07,435.9126199952162,437.1688129223332,434.80476137168813,435.5367431640625,30996100
2024-05-08,432.9155804465462,436.6841897959982,432.79685865672997,435.27960205078125,24896700
2024-05-09,435.5465581904195,436.80278114261165,433.6968773556798,436.22906494140625,24580100
2024-05-10,437.73263958289897,439.4834009785405,435.71479191286244,437.2578430175781,27116600
2024-05-13,439.1669029109842,439.2658226427781,436.8523260801147,438.26678466796875,22994200
2024-05-14,437.84144756940225,441.61995781366716,437.6535091414476,441.0858154296875,34478300
2024-05-15,443.5586291074348,448.2273562332633,442.0452509387902,447.9800720214844,41464700
2024-05-16,447.7921189150022,449.75062067502097,446.9019018190155,447.070068359375,34780400
2024-05-17,447.1986517798775,447.80204096189675,444.6565929882727,446.85247802734375,35803700
2024-05-20,447.07009790490423,450.6309665241783,446.88215948281277,449.96826171875,24474200
2024-05-21,448.1186048845004,451.0365407272053,447.92076542333984,450.8486022949219,23167700
2024-05-22,451.1057864827058,451.857540210049,448.1581475603907,450.75958251953125,25120000
2024-05-23,455.54701045036677,455.5766833514374,446.94153709318385,448.73187255859375,40899200
2024-05-24,450.34411215761514,454.24131365132826,448.64279561626796,452.9752197265625,29669500
2024-05-28,454.19183296241476,454.7457471608754,451.7288919661858,454.6864013671875,26216800
2024-05-29,450.53203503606863,453.2620320442517,450.39354139644917,451.4815979003906,29739200
2024-05-30,450.5518476128299,450.69034126496246,445.31930507978444,446.6447448730469,30536800
2024-05-31,446.8722875838762,447.5646955194597,438.24701222029506,445.81390380859375,55941300
2024-06-03,449.63194002907153,450.63094770967405,443.03438403283286,448.20758056640625,32997500
2024-06-04,447.9504072512339,450.63095970345694,446.22931876556424,449.4341125488281,23767400
2024-06-05,453.004931151471,458.5737465768754,449.47370515181433,458.49462890625,33817400
2024-06-06,459.1771371560527,459.4936682116241,457.1691904379951,458.33636474609375,21966800
2024-06-07,457.97039057899616,460.6806160602475,456.8229881379394,457.9308166503906,25829700
2024-06-10,456.8032055496993,460.1365920375163,456.5163473996493,459.7804870605469,20660800
2024-06-11,458.5045379527608,463.0545738378896,457.0109315387959,462.93585205078125,22053300
2024-06-12,466.86269781638856,471.32371472336234,466.17032012465427,468.9992370605469,34532600
2024-06-13,472.530457651749,473.1931926237643,469.26631811797995,471.54132080078125,25859000
2024-06-14,471.3434883571342,474.05374389556346,470.87859282283176,473.9844970703125,23372600
2024-06-17,474.25156830496593,481.5711753074278,472.94593054199913,479.7907409667969,37054500
2024-06-18,479.7412776538949,480.6215937616727,478.1784245124455,479.9390869140625,24438600
2024-06-20,481.13598584006996,481.55140643530837,474.4098367852232,476.23974609375,33918700
2024-06-21,475.96278303672466,477.2981238769037,473.4701689381695,474.9637451171875,37456800
2024-06-24,473.73725096126896,475.47099181592733,469.41777397286,469.55645751953125,37751000
2024-06-25,471.64687235329933,475.2233175695722,470.70568664689,474.9261169433594,29014700
2024-06-26,474.10379318229053,476.45179897488026,473.6877123216575,475.9068908691406,22737100
2024-06-27,475.65922915173917,478.611553035427,474.84684046619515,477.1353759765625,26222100
2024-06-28,477.92795786872324,482.67346269795496,474.0146450158968,474.6585998535156,34881600
2024-07-01,475.57999748371265,478.0072166007963,471.8351183529178,477.4425354003906,24898300
2024-07-02,475.94653963864454,482.51494549553286,475.8177426243462,482.45550537109375,26723600
2024-07-03,481.7025582982194,486.6065802178196,481.7025582982194,486.477783203125,18064900
2024-07-05,487.31991495009567,491.98614635742524,487.02268407891466,491.55023193359375,28495900
2024-07-08,491.9167358967407,493.27400238194434,490.89630684162825,492.7192077636719,22109400
2024-07-09,494.2349885715734,495.35449456674047,491.6294190927061,493.14520263671875,25614500
2024-07-10,495.0672133936126,498.84181247432565,493.7595004189231,498.2870178222656,28046900
2024-07-11,498.3959792217848,498.6040196443068,486.170633904284,487.3594665527344,49966600
2024-07-12,487.9341511529331,494.97807837966167,487.4685166640549,490.2226867675781,37109400
2024-07-15,491.99600089511654,496.3551448499589,489.49942500337625,491.540283203125,31151400
2024-07-16,492.9965913759615,493.80897998516105,488.5681210836171,491.7284851074219,25950600
2024-07-17,483.74340981561966,484.2585676332021,477.224557622275,477.29388427734375,56268800
2024-07-18,481.0189557238677,481.19727609369016,471.8449804007106,475.0350646972656,49347400
2024-07-19,474.69826118608114,477.2146707760449,469.53667521921534,470.8245849609375,42042900
2024-07-22,476.6895191140848,478.8591741201267,473.2715611637346,477.8387451171875,40300000
2024-07-23,476.9372707040741,479.9292012970825,475.6790810333211,476.15460205078125,23282500
2024-07-24,469.4177730491382,469.7843305630981,458.2128560235188,459.07476806640625,58818600
2024-07-25,459.4115832282099,463.59237645887646,451.3967509671105,454.01220703125,59256800
2024-07-26,458.35151444667815,461.60103876896824,455.4982676790012,458.6685485839844,39992100
2024-07-29,461.383116315446,463.56268838097253,457.3311198139349,459.5899353027344,28218500
2024-07-30,461.5217893097708,462.22518422755354,449.93048202633724,453.2790832519531,41317200
2024-07-31,463.52301742956,468.3973190381643,462.07659074748636,466.69329833984375,44552100
2024-08-01,467.37689795882113,471.1316633842162,451.74351079884156,455.3893127441406,56653900
